DOB_WK,"Total","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday"
"DOB_TT",
"1123",111,9,11,18,21,15,22,15
"1124",104,5,12,15,25,17,13,17
"1125",116,7,9,24,25,20,18,13
"1126",111,6,13,21,18,22,17,14
"1127",100,6,5,17,22,22,16,12
"1128",104,12,14,19,11,20,17,11
"1129",126,11,17,22,25,19,21,11
"1130",111,15,13,16,22,15,14,16
"1131",111,9,13,20,23,27,14,5
"1132",96,7,13,17,19,14,13,13
"1133",115,9,14,24,19,22,11,16
"1134",105,14,11,12,19,20,16,13
"1135",94,7,6,17,22,13,12,17
"1136",129,13,13,22,24,23,14,20
"1137",107,9,7,17,24,10,24,16
"1138",94,8,10,23,14,16,12,11
"1139",101,8,8,21,18,16,17,13
"1140",115,8,12,22,21,19,25,8
"1141",120,9,17,19,23,16,28,8
"1142",121,9,14,22,15,20,19,22
"1143",121,8,15,20,26,20,19,13
"1144",115,7,22,20,17,20,18,11
"1145",98,10,14,14,16,17,12,15
"1146",115,3,14,28,25,20,6,19
"1147",110,5,7,20,18,22,22,16
"1148",114,13,11,19,18,17,15,21
"1149",119,8,18,30,21,16,15,11
"1150",112,11,14,17,17,19,23,11
"1151",108,13,9,21,15,21,13,16
"1152",119,15,12,22,16,22,15,17
"1153",118,8,11,10,20,32,18,19
"1154",107,11,7,13,19,25,18,14
"1155",110,10,15,19,22,16,14,14
"1156",105,11,12,18,18,21,15,10
"1157",100,14,12,13,11,19,18,13
"1158",131,10,15,18,25,27,23,13
"1159",111,10,11,14,27,13,20,16
"1200",142,14,18,21,24,24,25,16
"1201",109,9,13,24,24,14,20,5
"1202",120,11,15,17,23,30,13,11
"1203",110,8,18,17,18,18,22,9
"1204",104,6,8,18,19,23,19,11
"1205",105,6,7,22,14,20,25,11
"1206",115,7,13,22,26,21,17,9
"1207",141,8,12,30,25,25,18,23
"1208",128,6,18,25,27,17,25,10
"1209",123,10,15,19,21,20,23,15
"1210",118,10,12,16,26,17,17,20
"1211",116,8,12,23,24,14,18,17
"1212",114,5,12,25,17,21,18,16
"1213",117,10,12,27,22,19,15,12
"1214",105,9,13,14,24,23,11,11
"1215",123,11,10,24,18,22,27,11
"1216",110,6,14,23,19,15,16,17
"1217",121,8,17,24,24,18,18,12
"1218",129,13,13,29,24,21,9,20
"1219",128,13,15,21,18,22,19,20
"1220",125,5,12,27,20,31,21,9
"1221",118,10,15,21,28,18,15,11
"1222",129,10,15,25,17,26,21,15
"1223",123,6,18,25,24,17,15,18
"1224",129,10,10,26,27,25,16,15
"1225",127,7,14,23,27,19,19,18
"1226",121,9,18,24,14,15,29,12
"1227",125,11,12,25,24,26,12,15
"1228",134,7,16,26,22,28,22,13
"1229",127,8,11,20,24,29,22,13
"1230",157,8,23,34,30,31,22,9
"1231",147,7,19,33,20,18,30,20
"1232",152,5,19,37,31,17,30,13
"1233",134,11,15,26,25,17,24,16
"1234",138,7,15,22,25,27,26,16
"1235",147,9,13,27,32,29,23,14
"1236",134,6,17,27,22,25,24,13
"1237",135,2,16,30,32,19,20,16
"1238",136,9,18,31,19,27,23,9
"1239",145,9,14,35,29,21,27,10
"1240",133,5,16,24,29,22,20,17
"1241",136,8,22,22,19,27,22,16
"1242",139,10,17,29,28,27,18,10
"1243",117,7,10,23,21,25,21,10
"1244",149,9,26,30,30,27,18,9
"1245",150,9,13,38,24,28,26,12
"1246",127,9,16,28,23,25,16,10
"1247",123,6,14,20,30,23,22,8
"1248",153,17,18,28,25,28,20,17
"1249",143,9,17,35,21,37,16,8
"1250",155,7,20,19,39,30,25,15
"1251",133,10,15,26,29,17,19,17
"1252",138,13,7,30,23,27,31,7
"1253",151,7,22,36,30,30,16,10
"1254",147,9,23,33,21,22,21,18
"1255",142,9,16,29,18,26,27,17
"1256",128,12,19,21,19,20,20,17
"1257",113,9,15,23,21,21,11,13
"1258",148,13,18,31,18,30,24,14
"1259",134,5,14,31,33,22,19,10
"1300",147,11,24,25,25,23,22,17
"1301",149,9,22,22,27,35,19,15
"1302",148,10,25,15,29,26,29,14
"1303",163,16,19,37,24,24,29,14
"1304",131,6,20,27,20,20,21,17
"1305",123,10,21,36,14,18,17,7
"1306",136,8,16,23,30,24,20,15
"1307",130,8,14,24,19,23,20,22
"1308",144,8,21,26,23,28,24,14
"1309",135,6,14,28,26,24,25,12
"1310",152,14,27,25,23,29,17,17
"1311",148,13,17,28,25,20,19,26
"1312",134,12,17,33,25,15,18,14
"1313",120,8,20,21,16,25,20,10
"1314",150,9,23,26,25,26,26,15
"1315",133,8,9,27,28,23,22,16
"1316",129,8,17,24,24,23,20,13
"1317",103,7,13,18,16,24,19,6
"1318",143,13,21,28,18,23,26,14
"1319",146,4,17,28,26,24,25,22
"1320",113,3,16,20,17,18,25,14
"1321",137,4,15,26,34,19,22,17
"1322",117,9,17,19,23,17,16,16
"1323",123,11,18,21,26,15,19,13
"1324",132,7,16,22,28,28,20,11
"1325",133,9,14,24,22,31,22,11
"1326",140,7,22,22,27,23,23,16
"1327",110,8,19,20,25,14,16,8
"1328",134,9,15,27,28,19,22,14
"1329",133,11,19,29,20,21,17,16
"1330",147,6,24,26,25,31,21,14
"1331",143,14,20,26,22,18,26,17
"1332",135,9,18,22,21,31,23,11
"1333",129,6,17,30,22,19,18,17
"1334",156,4,19,35,32,30,18,18
"1335",146,9,17,22,28,28,31,11
"1336",125,7,15,21,22,24,23,13
"1337",119,9,12,32,21,19,19,7
"1338",137,11,21,25,21,25,21,13
"1339",129,11,16,16,32,32,11,11
"1340",126,9,20,22,23,15,22,15
"1341",116,9,14,22,19,18,20,14
"1342",145,7,18,28,25,27,34,6
"1343",126,5,15,17,28,26,24,11
"1344",149,6,17,24,29,33,28,12
"1345",163,9,20,33,31,33,22,15
"1346",135,14,11,27,32,17,19,15
"1347",133,11,17,31,20,28,14,12
"1348",136,9,21,29,17,17,24,19
"1349",139,11,14,30,26,23,23,12
"1350",150,12,16,27,27,25,31,12
"1351",108,11,17,17,19,20,18,6
"1352",147,11,18,25,18,31,20,24
"1353",128,6,18,31,25,28,12,8
"1354",123,5,16,22,26,18,24,12
"1355",132,11,19,17,36,18,18,13
"1356",143,11,20,26,22,22,26,16
"1357",132,9,18,31,21,21,22,10
"1358",133,8,13,29,29,20,23,11
"1359",135,7,24,21,20,23,21,19
"1400",138,7,15,30,30,24,15,17
"1401",120,6,14,16,25,27,22,10
"1402",142,9,27,20,27,22,27,10
"1403",117,7,21,24,18,15,21,11
"1404",133,8,18,21,25,20,25,16
"1405",121,4,11,27,27,16,25,11
"1406",133,5,18,21,30,22,20,17
"1407",143,5,17,29,27,26,22,17
"1408",136,8,12,27,29,23,23,14
"1409",135,10,21,31,25,18,21,9
"1410",131,12,17,28,29,16,23,6
"1411",129,9,10,29,24,20,22,15
"1412",122,8,12,22,23,18,22,17
"1413",116,8,16,21,22,16,23,10
"1414",133,7,24,23,28,19,23,9
"1415",132,2,17,28,27,26,21,11
"1416",141,6,14,27,27,28,27,12
"1417",145,10,20,21,31,28,21,14
"1418",108,4,12,18,22,20,20,12
"1419",130,10,17,21,25,24,22,11
"1420",128,4,22,20,28,21,21,12
"1421",140,8,21,25,26,24,19,17
"1422",133,9,19,18,25,21,27,14
"1423",125,6,18,20,16,24,26,15
"1424",138,13,18,24,23,22,20,18
"1425",132,7,12,28,24,23,21,17
"1426",138,14,16,24,16,27,30,11
"1427",115,7,13,26,13,16,23,17
"1428",132,15,7,22,31,27,18,12
"1429",131,5,19,32,16,23,23,13
"1430",150,9,18,24,30,19,28,22
"1431",148,17,24,16,33,17,23,18
"1432",130,13,13,27,21,19,21,16
"1433",141,10,16,24,25,31,24,11
"1434",132,13,18,25,25,20,18,13
"1435",146,7,20,33,24,26,23,13
"1436",147,11,10,31,33,16,29,17
"1437",132,7,20,26,21,23,21,14
"1438",129,8,17,26,23,18,22,15
"1439",117,16,9,20,23,16,15,18
"1440",129,10,17,18,19,23,20,22
"1441",126,10,16,26,16,23,18,17
"1442",126,6,16,20,21,31,24,8
"1443",136,4,17,29,29,24,19,14
"1444",148,6,13,34,25,25,23,22
"1445",128,13,16,24,18,24,19,14
"1446",136,10,15,23,25,23,26,14
"1447",122,15,13,24,26,18,15,11
"1448",112,12,14,20,15,15,25,11
"1449",135,11,14,26,28,25,19,12
"1450",132,12,17,21,27,22,25,8
"1451",127,4,11,32,28,15,23,14
"1452",123,6,15,16,27,21,20,18
"1453",115,6,15,21,21,29,13,10
"1454",125,7,13,22,24,20,21,18
"1455",130,13,15,19,28,21,20,14
"1456",113,3,23,18,22,14,20,13
"1457",141,6,20,28,23,18,31,15
"1458",128,4,20,26,21,16,23,18
"1459",115,2,10,21,19,19,31,13
"1500",117,7,15,24,20,19,20,12
"1501",125,8,11,19,29,22,22,14
"1502",112,4,16,20,12,27,16,17
"1503",119,7,26,27,21,17,11,10
"1504",128,7,13,24,25,20,21,18
"1505",126,14,13,21,28,16,23,11
"1506",117,6,20,23,22,19,15,12
"1507",125,6,17,23,19,24,27,9
"1508",129,5,16,26,21,19,27,15
"1509",121,8,13,19,26,22,18,15
"1510",122,6,9,18,35,23,19,12
"1511",124,10,15,22,27,19,23,8
"1512",138,4,16,30,22,27,20,19
"1513",116,12,12,21,24,17,22,8
"1514",122,5,17,20,25,21,21,13
"1515",157,7,14,34,30,27,29,16
"1516",136,12,16,26,22,21,21,18
"1517",145,9,11,29,35,13,34,14
"1518",127,10,20,22,22,19,19,15
"1519",119,13,20,23,16,15,22,10
"1520",151,12,22,30,25,24,22,16
"1521",122,10,16,22,20,22,14,18
"1522",132,11,17,17,25,26,21,15
"1523",142,6,19,21,24,38,17,17
"1524",155,5,21,31,24,34,18,22
"1525",128,4,22,25,24,22,20,11
"1526",129,5,18,21,29,25,14,17
"1527",128,9,11,26,22,19,26,15
"1528",110,9,15,19,21,14,21,11
"1529",132,6,18,30,21,22,18,17
"1530",143,12,14,21,25,26,34,11
"1531",150,17,15,27,31,36,17,7
"1532",117,9,16,20,23,19,21,9
"1533",145,13,18,26,27,26,22,13
"1534",118,9,11,19,24,26,17,12
"1535",147,6,16,24,33,26,23,19
"1536",137,9,13,25,21,29,24,16
"1537",154,13,12,26,31,25,37,10
"1538",137,13,14,27,27,23,22,11
"1539",136,13,22,28,21,20,23,9
"1540",128,6,16,14,26,25,29,12
"1541",132,4,20,20,26,25,26,11
"1542",138,8,15,27,26,18,28,16
"1543",136,6,21,28,27,23,20,11
"1544",128,12,16,21,29,21,13,16
"1545",124,3,9,28,19,33,17,15
"1546",132,7,19,25,23,20,16,22
"1547",154,10,20,39,26,21,21,17
"1548",141,9,14,30,26,24,26,12
"1549",126,8,9,21,26,24,25,13
"1550",140,8,11,33,22,22,32,12
"1551",137,10,18,15,19,35,31,9
"1552",129,8,19,21,21,27,21,12
"1553",124,10,16,19,30,16,21,12
"1554",152,8,24,24,28,19,28,21
"1555",125,9,14,22,30,18,25,7
"1556",144,11,16,29,28,19,25,16
"1557",140,12,13,20,30,24,26,15
"1558",130,10,19,17,26,19,23,16
"1559",139,8,15,27,25,13,30,21
"1600",157,9,26,25,25,26,33,13
"1601",129,10,26,20,24,23,14,12
"1602",126,4,13,27,25,18,26,13
"1603",143,10,24,21,26,21,28,13
"1604",155,11,15,32,24,34,24,15
"1605",134,10,15,17,29,25,27,11
"1606",152,7,27,20,36,23,20,19
"1607",137,12,17,32,23,19,16,18
"1608",142,6,24,23,24,19,30,16
"1609",135,11,17,29,26,22,21,9
"1610",126,11,23,22,24,15,19,12
"1611",157,7,14,35,29,34,23,15
"1612",162,10,13,23,30,33,32,21
"1613",140,5,16,23,25,31,26,14
"1614",172,7,34,38,26,30,16,21
"1615",184,11,20,39,40,24,35,15
"1616",135,6,18,30,17,22,27,15
"1617",147,6,21,33,32,25,16,14
"1618",167,13,18,27,27,32,26,24
"1619",158,7,27,26,25,29,30,14
"1620",138,12,21,23,22,32,18,10
"1621",152,7,25,24,35,18,30,13
"1622",145,8,11,26,33,25,28,14
"1623",154,12,17,25,36,21,31,12
"1624",154,13,18,27,34,30,19,13
"1625",157,11,24,25,31,25,23,18
"1626",162,10,14,30,34,38,31,5
"1627",156,6,17,37,33,22,26,15
"1628",152,10,22,29,27,21,30,13
"1629",157,9,16,26,29,28,35,14
"1630",176,13,23,31,35,36,23,15
"1631",133,5,11,19,32,25,29,12
"1632",188,10,29,34,36,26,35,18
"1633",169,18,28,26,29,30,30,8
"1634",167,10,19,44,22,20,38,14
"1635",162,8,26,37,26,23,24,18
"1636",177,11,25,44,29,30,23,15
"1637",137,6,19,30,30,24,24,4
"1638",148,13,23,19,21,25,31,16
"1639",143,10,22,29,23,23,22,14
"1640",145,5,16,31,26,28,23,16
"1641",177,8,12,35,49,26,31,16
"1642",154,9,14,22,33,26,37,13
"1643",159,7,16,23,35,30,34,14
"1644",158,13,24,21,36,28,28,8
"1645",171,5,16,31,35,38,28,18
"1646",154,9,21,32,25,22,28,17
"1647",187,11,28,32,33,32,41,10
"1648",182,13,21,36,37,28,28,19
"1649",158,13,14,32,40,25,21,13
"1650",160,5,16,36,33,25,26,19
"1651",157,7,23,32,38,22,26,9
"1652",185,6,17,53,31,34,24,20
"1653",169,8,28,32,28,38,24,11
"1654",155,9,17,38,29,20,21,21
"1655",186,6,24,29,41,31,32,23
"1656",159,7,19,28,29,39,22,15
"1657",168,8,25,27,39,27,25,17
"1658",158,8,27,33,28,23,30,9
"1659",169,6,28,32,31,33,28,11
"1700",182,9,29,37,29,35,24,19
"1701",173,7,29,35,31,28,32,11
"1702",175,9,17,29,30,36,38,16
"1703",151,7,22,38,26,19,26,13
"1704",160,6,21,35,30,29,23,16
"1705",194,11,29,35,39,27,29,24
"1706",191,10,26,34,38,33,35,15
"1707",174,13,32,30,27,25,30,17
"1708",160,10,22,30,34,29,19,16
"1709",176,7,22,35,31,33,34,14
"1710",189,10,31,38,34,22,38,16
"1711",191,10,23,45,26,42,27,18
"1712",168,13,25,20,41,27,24,18
"1713",178,11,29,24,32,41,25,16
"1714",174,16,20,31,24,37,31,15
"1715",182,8,18,50,34,28,27,17
"1716",174,13,19,42,26,30,27,17
"1717",173,9,32,37,31,24,23,17
"1718",184,13,24,40,31,28,29,19
"1719",174,9,28,29,35,38,25,10
"1720",182,10,25,37,38,27,34,11
"1721",156,8,24,30,30,28,24,12
"1722",179,6,27,33,32,36,32,13
"1723",200,7,21,38,51,31,31,21
"1724",203,5,24,38,45,37,30,24
"1725",173,7,18,37,40,28,29,14
"1726",193,20,20,34,38,38,31,12
"1727",200,7,23,46,37,40,28,19
"1728",165,6,26,34,26,28,29,16
"1729",190,15,28,35,33,38,27,14
"1730",212,11,28,45,46,40,35,7
"1731",212,9,35,44,42,31,32,19
"1732",198,8,32,43,24,42,34,15
"1733",192,7,28,29,40,39,28,21
"1734",212,10,33,41,42,47,27,12
"1735",193,8,38,31,38,44,22,12
"1736",199,12,22,45,34,46,21,19
"1737",195,9,27,39,38,41,34,7
"1738",196,11,24,40,38,40,27,16
"1739",188,9,34,31,34,33,29,18
"1740",174,9,25,42,35,29,21,13
"1741",189,8,33,34,29,35,35,15
"1742",222,13,37,43,39,41,33,16
"1743",173,4,30,33,34,37,24,11
"1744",206,6,32,37,34,46,37,14
"1745",207,11,27,39,50,31,32,17
"1746",195,13,26,42,35,37,30,12
"1747",199,9,36,43,31,27,35,18
"1748",204,7,29,50,45,31,28,14
"1749",219,11,28,45,36,39,42,18
"1750",198,12,20,36,33,45,33,19
"1751",190,16,22,35,39,28,35,15
"1752",232,9,29,55,50,37,37,15
"1753",203,11,30,45,26,36,38,17
"1754",218,9,30,34,50,41,32,22
"1755",210,7,53,39,34,32,27,18
"1756",184,11,20,37,38,39,30,9
"1757",193,7,28,38,33,34,31,22
"1758",213,6,34,46,39,44,33,11
"1759",209,7,33,40,41,38,30,20
"1800",206,11,31,52,29,30,34,19
"1801",209,10,39,42,47,32,25,14
"1802",193,8,26,38,36,39,28,18
"1803",208,12,29,38,38,42,35,14
"1804",186,9,28,36,40,42,19,12
"1805",198,10,25,34,38,30,41,20
"1806",210,12,37,36,34,46,33,12
"1807",179,11,28,26,24,45,28,17
"1808",220,12,29,49,44,45,22,19
"1809",176,11,28,36,28,30,26,17
"1810",214,7,30,46,41,35,36,19
"1811",184,9,38,35,37,27,30,8
"1812",191,10,34,40,30,36,25,16
"1813",187,11,17,45,33,34,33,14
"1814",207,8,36,55,35,32,23,18
"1815",206,12,28,54,33,36,29,14
"1816",197,13,31,37,40,35,27,14
"1817",183,8,25,42,44,35,15,14
"1818",171,9,25,35,25,36,27,14
"1819",202,12,35,35,40,33,27,20
"1820",189,8,36,41,29,30,30,15
"1821",192,11,17,43,47,31,27,16
"1822",210,14,27,38,35,43,39,14
"1823",200,11,33,44,46,34,21,11
"1824",189,12,23,39,33,37,32,13
"1825",198,14,34,38,39,42,20,11
"1826",196,13,26,44,33,33,36,11
"1827",182,11,34,37,27,28,27,18
"1828",203,7,36,35,40,31,42,12
"1829",180,6,20,41,38,35,28,12
"1830",206,12,26,50,36,45,23,14
"1831",197,12,28,41,35,33,34,14
"1832",165,2,28,35,32,35,20,13
"1833",203,7,29,46,36,38,29,18
"1834",185,8,24,41,48,34,24,6
"1835",181,9,22,45,30,28,31,16
"1836",207,13,29,44,36,36,33,16
"1837",223,9,34,54,36,38,30,22
"1838",182,10,27,39,32,37,25,12
"1839",165,10,24,32,25,41,24,9
"1840",191,10,17,48,35,40,26,15
"1841",183,8,29,26,38,38,30,14
"1842",183,10,25,36,37,36,24,15
"1843",174,12,21,43,31,28,29,10
"1844",204,18,24,33,35,41,28,25
"1845",182,9,26,43,33,25,30,16
"1846",189,10,24,34,37,35,30,19
"1847",191,11,22,26,41,33,34,24
"1848",203,7,32,40,45,39,26,14
"1849",152,9,28,22,26,29,24,14
"1850",200,9,23,37,38,45,32,16
"1851",176,12,31,36,27,35,25,10
"1852",179,10,32,33,42,29,15,18
"1853",170,7,27,29,27,39,26,15
"1854",171,11,27,39,26,36,18,14
"1855",194,10,28,45,42,27,23,19
"1856",194,8,20,30,54,32,39,11
"1857",181,7,27,38,30,41,24,14
"1858",183,15,27,28,37,31,28,17
"1859",172,10,29,35,29,35,24,10
"1900",204,14,29,39,38,47,23,14
"1901",161,4,23,30,28,39,26,11
"1902",174,4,26,31,34,32,32,15
"1903",172,10,19,38,33,25,30,17
"1904",179,4,33,44,37,29,20,12
"1905",172,7,38,27,27,34,29,10
"1906",156,10,28,30,26,24,21,17
"1907",159,8,29,30,29,31,21,11
"1908",183,10,34,37,29,32,29,12
"1909",156,7,36,29,29,21,23,11
"1910",151,8,24,26,34,26,21,12
"1911",150,4,13,22,38,36,24,13
"1912",157,5,25,34,31,32,17,13
"1913",153,7,18,36,34,24,21,13
"1914",151,12,22,17,30,23,35,12
"1915",156,6,26,32,31,29,25,7
"1916",124,5,17,25,30,18,23,6
"1917",156,7,24,37,28,26,21,13
"1918",144,10,19,26,37,20,19,13
"1919",174,5,29,34,34,21,32,19
"1920",169,6,23,31,35,32,31,11
"1921",174,8,30,24,44,28,26,14
"1922",156,9,28,25,21,37,22,14
"1923",153,8,21,29,30,25,26,14
"1924",148,9,27,32,26,23,18,13
"1925",156,5,24,34,26,31,22,14
"1926",161,8,24,35,33,26,21,14
"1927",152,4,25,40,22,31,23,7
"1928",186,7,22,46,41,32,28,10
"1929",155,6,26,31,26,27,23,16
"1930",162,12,31,28,39,26,18,8
"1931",171,11,18,32,35,39,22,14
"1932",167,9,23,38,30,28,25,14
"1933",169,6,22,39,36,25,30,11
"1934",154,7,22,24,31,26,33,11
"1935",171,17,27,30,24,34,26,13
"1936",158,8,21,30,27,40,20,12
"1937",206,11,31,49,36,25,39,15
"1938",155,8,24,20,35,26,21,21
"1939",165,7,23,37,29,33,24,12
"1940",177,12,32,22,30,34,29,18
"1941",197,11,30,37,30,40,35,14
"1942",174,12,22,36,24,35,28,17
"1943",190,6,32,33,34,46,27,12
"1944",156,6,22,28,31,31,24,14
"1945",187,11,26,32,44,28,30,16
"1946",187,17,27,26,24,32,41,20
"1947",185,9,37,30,42,29,23,15
"1948",214,13,28,47,46,32,30,18
"1949",172,8,21,36,40,29,24,14
"1950",200,9,21,39,51,31,35,14
"1951",173,7,27,34,31,36,25,13
"1952",185,12,24,35,35,39,30,10
"1953",201,10,33,44,33,32,32,17
"1954",204,7,25,45,40,36,37,14
"1955",201,8,30,46,30,34,33,20
"1956",191,10,40,40,30,34,22,15
"1957",179,9,26,32,34,33,27,18
"1958",161,9,27,32,21,30,30,12
"1959",182,8,24,38,42,38,24,8
"2000",178,8,36,34,31,29,20,20
"2001",183,13,21,36,26,34,30,23
"2002",180,12,34,45,27,25,21,16
"2003",187,11,32,44,31,30,25,14
"2004",165,9,30,30,29,29,23,15
"2005",217,13,35,39,40,49,27,14
"2006",169,8,24,36,38,25,22,16
"2007",192,11,28,37,29,41,28,18
"2008",201,16,24,41,33,38,31,18
"2009",162,9,29,30,26,20,29,19
"2010",208,6,25,49,30,35,44,19
"2011",184,6,26,34,40,33,31,14
"2012",175,9,25,36,28,28,29,20
"2013",164,11,20,31,34,34,19,15
"2014",196,9,33,37,43,28,28,18
"2015",205,9,28,35,46,36,32,19
"2016",186,11,33,30,37,36,29,10
"2017",192,9,26,45,36,30,33,13
"2018",198,13,31,50,27,44,23,10
"2019",170,11,24,35,26,34,27,13
"2020",188,7,29,30,37,31,39,15
"2021",167,10,20,44,30,27,24,12
"2022",215,14,34,39,45,36,30,17
"2023",180,10,31,36,31,37,24,11
"2024",184,16,36,38,27,27,26,14
"2025",194,11,35,32,39,35,25,17
"2026",177,8,34,36,38,16,30,15
"2027",186,11,22,41,35,36,29,12
"2028",154,3,20,20,39,30,27,15
"2029",174,9,29,42,26,29,21,18
"2030",180,14,27,28,37,21,34,19
"2031",175,14,33,32,28,25,25,18
"2032",178,15,27,30,33,27,37,9
"2033",158,8,26,35,28,26,24,11
"2034",168,11,29,36,28,33,19,12
"2035",168,15,19,34,40,21,27,12
"2036",196,16,25,42,38,27,36,12
"2037",170,8,25,36,35,29,22,15
"2038",177,10,32,23,29,36,27,20
"2039",175,11,28,39,28,27,26,16
"2040",192,14,21,43,34,39,29,12
"2041",158,8,15,32,28,39,22,14
"2042",183,6,26,45,30,38,27,11
"2043",167,11,20,38,29,31,29,9
"2044",161,14,30,32,20,27,31,7
"2045",184,12,27,43,32,36,18,16
"2046",204,13,34,47,32,38,30,10
"2047",167,15,40,27,29,24,26,6
"2048",180,10,24,33,41,21,33,18
"2049",166,6,25,34,27,31,25,18
"2050",175,9,32,42,26,37,20,9
"2051",191,9,29,31,36,44,28,14
"2052",169,15,25,31,28,29,23,18
"2053",186,14,22,33,29,43,28,17
"2054",171,10,29,41,30,21,25,15
"2055",179,9,33,34,31,31,24,17
"2056",174,6,27,40,27,30,29,15
"2057",164,8,29,33,26,31,24,13
"2058",178,7,20,34,43,40,19,15
"2059",147,9,20,35,27,25,24,7
"2100",190,12,23,35,30,35,38,17
"2101",188,14,25,27,36,42,30,14
"2102",184,3,30,33,39,36,29,14
"2103",163,6,31,33,32,23,23,15
"2104",171,10,24,33,27,29,30,18
"2105",185,10,27,42,31,28,28,19
"2106",195,12,21,37,29,38,31,27
"2107",190,13,41,31,26,30,28,21
"2108",164,12,15,39,24,34,24,16
"2109",199,10,35,40,29,41,25,19
"2110",169,9,23,32,34,29,31,11
"2111",170,15,14,32,33,38,19,19
"2112",165,4,23,32,35,29,30,12
"2113",161,8,26,32,31,31,18,15
"2114",156,4,26,32,36,28,20,10
"2115",171,10,27,31,33,33,22,15
"2116",159,7,30,22,27,34,28,11
"2117",188,10,25,38,38,30,28,19
"2118",161,9,31,31,30,25,24,11
"2119",169,11,26,36,23,34,19,20
"2120",175,9,30,37,28,26,33,12
"2121",164,9,28,33,30,28,23,13
"2122",167,9,23,35,22,30,30,18
"2123",164,11,29,32,29,30,23,10
"2124",146,10,18,37,32,22,12,15
"2125",166,7,20,34,23,34,30,18
"2126",149,8,14,36,33,25,19,14
"2127",172,11,30,20,41,28,34,8
"2128",204,11,29,35,27,48,33,21
"2129",146,9,24,15,25,28,32,13
"2130",162,7,25,29,30,39,18,14
"2131",161,3,28,32,40,26,17,15
"2132",140,8,22,19,29,28,23,11
"2133",157,12,23,29,32,21,31,9
"2134",179,14,33,34,38,21,24,15
"2135",149,12,28,26,24,28,19,12
"2136",174,6,33,34,33,22,32,14
"2137",193,17,30,28,41,30,32,15
"2138",171,4,27,34,38,30,23,15
"2139",173,9,25,37,29,27,32,14
"2140",161,10,24,34,29,27,29,8
"2141",154,6,24,44,19,31,19,11
"2142",174,6,30,34,35,39,22,8
"2143",147,11,30,24,23,34,13,12
"2144",162,8,24,26,29,39,18,18
"2145",180,6,25,41,38,27,31,12
"2146",155,4,25,39,27,27,23,10
"2147",170,6,27,28,43,31,26,9
"2148",178,9,29,33,33,32,26,16
"2149",149,8,21,31,27,30,22,10
"2150",160,11,19,34,32,28,26,10
"2151",157,7,27,29,36,27,18,13
"2152",182,7,25,32,32,40,26,20
"2153",171,9,27,36,32,27,26,14
"2154",168,11,31,26,23,33,29,15
"2155",145,13,18,29,26,25,22,12
"2156",159,9,21,35,27,24,28,15
"2157",172,16,26,37,37,21,30,5
"2158",171,12,29,20,34,23,41,12
"2159",181,12,33,39,30,33,15,19
"2200",150,12,25,28,28,25,18,14
"2201",142,14,17,37,21,21,23,9
"2202",170,4,24,27,35,37,22,21
"2203",148,7,25,32,26,25,23,10
"2204",179,9,19,23,34,32,44,18
"2205",164,12,22,41,21,25,30,13
"2206",166,14,27,25,22,40,22,16
"2207",166,9,28,26,34,33,23,13
"2208",175,7,31,30,36,30,24,17
"2209",146,11,23,30,28,29,16,9
"2210",164,8,21,34,28,33,26,14
"2211",147,13,24,33,21,26,17,13
"2212",155,12,30,32,20,26,23,12
"2213",147,8,27,24,28,28,15,17
"2214",149,7,22,32,24,31,20,13
"2215",165,7,29,35,29,30,26,9
"2216",172,12,25,35,28,26,33,13
"2217",160,5,19,35,29,37,27,8
"2218",142,9,21,23,23,35,21,10
"2219",148,11,17,35,22,29,19,15
"2220",150,12,17,36,26,30,22,7
"2221",136,12,17,28,29,23,17,10
"2222",127,8,20,19,25,26,21,8
"2223",153,8,20,29,35,30,19,12
"2224",149,10,35,29,27,21,18,9
"2225",161,12,33,27,35,25,22,7
"2226",145,10,12,33,24,23,28,15
"2227",159,6,21,32,29,32,27,12
"2228",161,8,35,25,33,22,30,8
"2229",142,7,22,24,23,28,24,14
"2230",180,10,31,28,47,29,21,14
"2231",171,10,27,25,35,24,28,22
"2232",146,15,23,27,28,22,20,11
"2233",160,8,32,34,29,22,21,14
"2234",142,12,20,24,30,19,21,16
"2235",162,7,32,35,28,25,26,9
"2236",159,15,28,27,17,27,23,22
"2237",161,9,22,24,32,35,25,14
"2238",153,15,21,35,29,22,19,12
"2239",155,6,22,28,31,27,27,14
"2240",159,9,28,27,26,34,20,15
"2241",152,10,33,33,29,17,21,9
"2242",145,12,21,21,27,24,25,15
"2243",139,3,24,31,31,23,14,13
"2244",168,7,22,33,35,27,32,12
"2245",127,6,16,19,30,21,25,10
"2246",148,9,26,23,34,26,19,11
"2247",150,11,24,22,22,29,24,18
"2248",152,12,18,38,23,29,22,10
"2249",170,9,31,35,29,23,27,16
"2250",153,12,27,28,36,25,16,9
"2251",137,7,27,24,24,19,27,9
"2252",163,13,25,33,22,29,26,15
"2253",137,13,15,30,27,19,23,10
"2254",157,8,21,33,36,30,23,6
"2255",142,5,24,30,34,18,20,11
"2256",149,7,23,28,28,26,28,9
"2257",148,10,32,31,23,19,21,12
"2258",152,9,31,29,24,30,24,5
"2259",144,5,26,31,23,22,22,15
